,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,Genre,Like or not like,Percent
26,0.0344,https://api.spotify.com/v1/audio-analysis/50Un8I686hgpqk55uvSZUo,0.406,210440,0.749,50Un8I686hgpqk55uvSZUo,0,9,0.213,-4.274,1,0.0656,176.194,4,https://api.spotify.com/v1/tracks/50Un8I686hgpqk55uvSZUo,audio_features,spotify:track:50Un8I686hgpqk55uvSZUo,0.337,2,-1,0.058428471
27,0.0469,https://api.spotify.com/v1/audio-analysis/7DxCpPdPPmxuHcfPUm5unj,0.311,214663,0.813,7DxCpPdPPmxuHcfPUm5unj,0,1,0.709,-4.839,0,0.0901,83.111,4,https://api.spotify.com/v1/tracks/7DxCpPdPPmxuHcfPUm5unj,audio_features,spotify:track:7DxCpPdPPmxuHcfPUm5unj,0.545,2,-1,0.442191499
28,0.000205,https://api.spotify.com/v1/audio-analysis/0X0Sce0TWkuYnT8PdNgcB1,0.475,151912,0.956,0X0Sce0TWkuYnT8PdNgcB1,0,1,0.319,-3.823,1,0.123,91.413,4,https://api.spotify.com/v1/tracks/0X0Sce0TWkuYnT8PdNgcB1,audio_features,spotify:track:0X0Sce0TWkuYnT8PdNgcB1,0.66,2,-1,0.489916418
29,0.00522,https://api.spotify.com/v1/audio-analysis/5i784oOOA43V5MDPJ2Er14,0.494,174691,0.933,5i784oOOA43V5MDPJ2Er14,0,1,0.347,-3.241,1,0.0799,140.048,4,https://api.spotify.com/v1/tracks/5i784oOOA43V5MDPJ2Er14,audio_features,spotify:track:5i784oOOA43V5MDPJ2Er14,0.728,2,-1,0.170263573
30,0.0312,https://api.spotify.com/v1/audio-analysis/4iplm64dNcvu82IbBOqSnX,0.567,189253,0.94,4iplm64dNcvu82IbBOqSnX,0,9,0.411,-3.155,1,0.094,116.523,4,https://api.spotify.com/v1/tracks/4iplm64dNcvu82IbBOqSnX,audio_features,spotify:track:4iplm64dNcvu82IbBOqSnX,0.559,2,-1,0.636764739
31,0.00292,https://api.spotify.com/v1/audio-analysis/4L2FyyBycceR9ZEmBgjECG,0.457,163947,0.87,4L2FyyBycceR9ZEmBgjECG,0,1,0.104,-3.954,1,0.151,128.048,4,https://api.spotify.com/v1/tracks/4L2FyyBycceR9ZEmBgjECG,audio_features,spotify:track:4L2FyyBycceR9ZEmBgjECG,0.571,2,-1,0.396465212
32,0.0153,https://api.spotify.com/v1/audio-analysis/39LRXm8xZ3DP2W37sl1NDj,0.711,210827,0.581,39LRXm8xZ3DP2W37sl1NDj,0,5,0.236,-5.851,0,0.0583,124.028,4,https://api.spotify.com/v1/tracks/39LRXm8xZ3DP2W37sl1NDj,audio_features,spotify:track:39LRXm8xZ3DP2W37sl1NDj,0.603,2,-1,0.23992437
33,0.575,https://api.spotify.com/v1/audio-analysis/51pQ7vY7WXzxskwloaeqyj,0.346,478173,0.335,51pQ7vY7WXzxskwloaeqyj,0.00674,7,0.185,-12.453,1,0.0339,84.204,4,https://api.spotify.com/v1/tracks/51pQ7vY7WXzxskwloaeqyj,audio_features,spotify:track:51pQ7vY7WXzxskwloaeqyj,0.206,2,-1,0.465199202
34,0.00563,https://api.spotify.com/v1/audio-analysis/3HfB5hBU0dmBt8T0iCmH42,0.532,235667,0.344,3HfB5hBU0dmBt8T0iCmH42,0.000473,7,0.115,-13.057,1,0.035,91.834,4,https://api.spotify.com/v1/tracks/3HfB5hBU0dmBt8T0iCmH42,audio_features,spotify:track:3HfB5hBU0dmBt8T0iCmH42,0.119,2,-1,0.252093334
35,0.679,https://api.spotify.com/v1/audio-analysis/4nmne9J3YCEdhvjTzwiAgu,0.497,195867,0.552,4nmne9J3YCEdhvjTzwiAgu,0.0314,9,0.089,-7.102,0,0.0307,124.359,4,https://api.spotify.com/v1/tracks/4nmne9J3YCEdhvjTzwiAgu,audio_features,spotify:track:4nmne9J3YCEdhvjTzwiAgu,0.637,2,-1,0.340263447
36,0.00574,https://api.spotify.com/v1/audio-analysis/40riOy7x9W7GXjyGp4pjAv,0.579,391376,0.508,40riOy7x9W7GXjyGp4pjAv,0.000494,2,0.0575,-9.484,1,0.027,147.125,4,https://api.spotify.com/v1/tracks/40riOy7x9W7GXjyGp4pjAv,audio_features,spotify:track:40riOy7x9W7GXjyGp4pjAv,0.623,2,-1,0.305655898
37,0.0139,https://api.spotify.com/v1/audio-analysis/0Ei6HMtz7OXokDQ0HmUfOu,0.415,287760,0.905,0Ei6HMtz7OXokDQ0HmUfOu,0.0299,11,0.143,-5.842,0,0.128,145.399,4,https://api.spotify.com/v1/tracks/0Ei6HMtz7OXokDQ0HmUfOu,audio_features,spotify:track:0Ei6HMtz7OXokDQ0HmUfOu,0.489,2,-1,0.536030599
38,0.0397,https://api.spotify.com/v1/audio-analysis/4aVuWgvD0X63hcOCnZtNFA,0.494,235800,0.698,4aVuWgvD0X63hcOCnZtNFA,0.00634,6,0.152,-12.049,0,0.0553,95.842,4,https://api.spotify.com/v1/tracks/4aVuWgvD0X63hcOCnZtNFA,audio_features,spotify:track:4aVuWgvD0X63hcOCnZtNFA,0.789,2,-1,0.590345093
39,0.538,https://api.spotify.com/v1/audio-analysis/55sBJ0sM0NhACIrYeG4WJQ,0.654,353227,0.616,55sBJ0sM0NhACIrYeG4WJQ,0,9,0.292,-11.415,0,0.0454,105.939,4,https://api.spotify.com/v1/tracks/55sBJ0sM0NhACIrYeG4WJQ,audio_features,spotify:track:55sBJ0sM0NhACIrYeG4WJQ,0.483,2,-1,0.282576382
40,0.315,https://api.spotify.com/v1/audio-analysis/4pEXlAqaJXQUKDteKRLun9,0.609,201467,0.901,4pEXlAqaJXQUKDteKRLun9,0.00949,4,0.116,-4.929,0,0.144,176.664,4,https://api.spotify.com/v1/tracks/4pEXlAqaJXQUKDteKRLun9,audio_features,spotify:track:4pEXlAqaJXQUKDteKRLun9,0.881,2,-1,0.098667881
41,0.569,https://api.spotify.com/v1/audio-analysis/0Bj15uTA1d1itAneIuIo0n,0.442,272387,0.49,0Bj15uTA1d1itAneIuIo0n,3.33E-05,0,0.101,-8.069,1,0.0281,137.818,4,https://api.spotify.com/v1/tracks/0Bj15uTA1d1itAneIuIo0n,audio_features,spotify:track:0Bj15uTA1d1itAneIuIo0n,0.439,2,-1,0.284046968
42,0.00516,https://api.spotify.com/v1/audio-analysis/7zOdHoIbVKZ3SSxFNgiuYw,0.432,254502,0.619,7zOdHoIbVKZ3SSxFNgiuYw,1.54E-06,2,0.275,-3.848,0,0.0342,119.951,3,https://api.spotify.com/v1/tracks/7zOdHoIbVKZ3SSxFNgiuYw,audio_features,spotify:track:7zOdHoIbVKZ3SSxFNgiuYw,0.248,2,-1,0.30553162
43,0.735,https://api.spotify.com/v1/audio-analysis/1wHSxWBfPr3GO31y8KGrWe,0.481,334744,0.262,1wHSxWBfPr3GO31y8KGrWe,0.0114,7,0.832,-15.73,1,0.0414,122.883,4,https://api.spotify.com/v1/tracks/1wHSxWBfPr3GO31y8KGrWe,audio_features,spotify:track:1wHSxWBfPr3GO31y8KGrWe,0.358,2,-1,0.608136521
44,0.25,https://api.spotify.com/v1/audio-analysis/14XWXWv5FoCbFzLksawpEe,0.549,434720,0.722,14XWXWv5FoCbFzLksawpEe,0.0138,11,0.11,-11.729,0,0.0283,103.885,4,https://api.spotify.com/v1/tracks/14XWXWv5FoCbFzLksawpEe,audio_features,spotify:track:14XWXWv5FoCbFzLksawpEe,0.707,2,-1,0.24059259
45,0.00188,https://api.spotify.com/v1/audio-analysis/3GfOAdcoc3X5GPiiXmpBjK,0.658,121880,0.709,3GfOAdcoc3X5GPiiXmpBjK,0.00447,8,0.0657,-6.736,1,0.0904,129.699,4,https://api.spotify.com/v1/tracks/3GfOAdcoc3X5GPiiXmpBjK,audio_features,spotify:track:3GfOAdcoc3X5GPiiXmpBjK,0.852,2,-1,0.668091035
46,0.00258,https://api.spotify.com/v1/audio-analysis/45VtNXnnuYnr1DTU8VwpHo,0.341,219680,0.952,45VtNXnnuYnr1DTU8VwpHo,0.00318,9,0.0995,-7.045,1,0.0497,169.925,4,https://api.spotify.com/v1/tracks/45VtNXnnuYnr1DTU8VwpHo,audio_features,spotify:track:45VtNXnnuYnr1DTU8VwpHo,0.742,2,-1,0.630392011
47,0.00148,https://api.spotify.com/v1/audio-analysis/305WCRhhS10XUcH6AEwZk6,0.613,213800,0.953,305WCRhhS10XUcH6AEwZk6,0.000582,2,0.152,-3.435,1,0.0855,105.046,4,https://api.spotify.com/v1/tracks/305WCRhhS10XUcH6AEwZk6,audio_features,spotify:track:305WCRhhS10XUcH6AEwZk6,0.516,2,-1,0.490653228
48,0.000192,https://api.spotify.com/v1/audio-analysis/2yXyz4NLTZx9CLdXfLTp5E,0.543,216733,0.952,2yXyz4NLTZx9CLdXfLTp5E,7.80E-06,8,0.38,-3.65,1,0.0668,107.942,4,https://api.spotify.com/v1/tracks/2yXyz4NLTZx9CLdXfLTp5E,audio_features,spotify:track:2yXyz4NLTZx9CLdXfLTp5E,0.622,2,-1,0.465193147
49,0.000695,https://api.spotify.com/v1/audio-analysis/2D9BrlpeyjXF0vli2dYQ5V,0.395,228867,0.88,2D9BrlpeyjXF0vli2dYQ5V,0.000129,7,0.133,-5.103,1,0.054,196.101,4,https://api.spotify.com/v1/tracks/2D9BrlpeyjXF0vli2dYQ5V,audio_features,spotify:track:2D9BrlpeyjXF0vli2dYQ5V,0.36,2,-1,0.644463601
50,3.10E-05,https://api.spotify.com/v1/audio-analysis/4wh0E9OwMCxcaIKTg0Mts9,0.462,214853,0.892,4wh0E9OwMCxcaIKTg0Mts9,0.0131,1,0.07,-4.841,1,0.0361,155.009,4,https://api.spotify.com/v1/tracks/4wh0E9OwMCxcaIKTg0Mts9,audio_features,spotify:track:4wh0E9OwMCxcaIKTg0Mts9,0.403,2,-1,0.529199259
51,0.00014,https://api.spotify.com/v1/audio-analysis/4JXfNOePhdgMOI7KZ1L25U,0.351,218467,0.869,4JXfNOePhdgMOI7KZ1L25U,0.000206,5,0.0886,-4.035,0,0.0509,182.811,4,https://api.spotify.com/v1/tracks/4JXfNOePhdgMOI7KZ1L25U,audio_features,spotify:track:4JXfNOePhdgMOI7KZ1L25U,0.346,2,-1,0.123858884
52,6.79E-05,https://api.spotify.com/v1/audio-analysis/00Mb3DuaIH1kjrwOku9CGU,0.487,204000,0.9,00Mb3DuaIH1kjrwOku9CGU,0,0,0.358,-4.417,1,0.0482,149.937,4,https://api.spotify.com/v1/tracks/00Mb3DuaIH1kjrwOku9CGU,audio_features,spotify:track:00Mb3DuaIH1kjrwOku9CGU,0.484,2,-1,0.240853291
53,0.0156,https://api.spotify.com/v1/audio-analysis/6ihL9TjfRjadfEePzXXyVF,0.714,213107,0.725,6ihL9TjfRjadfEePzXXyVF,0,4,0.0726,-6.411,1,0.0402,99.988,4,https://api.spotify.com/v1/tracks/6ihL9TjfRjadfEePzXXyVF,audio_features,spotify:track:6ihL9TjfRjadfEePzXXyVF,0.582,2,-1,0.603307652
54,0.0004,https://api.spotify.com/v1/audio-analysis/5lDriBxJd22IhOH9zTcFrV,0.453,193653,0.942,5lDriBxJd22IhOH9zTcFrV,2.65E-06,10,0.667,-4.256,1,0.0466,143.85,4,https://api.spotify.com/v1/tracks/5lDriBxJd22IhOH9zTcFrV,audio_features,spotify:track:5lDriBxJd22IhOH9zTcFrV,0.459,2,-1,0.616308021
55,0.000198,https://api.spotify.com/v1/audio-analysis/2l57cfmCnOkwNX1tky02n1,0.529,238880,0.922,2l57cfmCnOkwNX1tky02n1,0,3,0.26,-3.84,1,0.0459,109.847,4,https://api.spotify.com/v1/tracks/2l57cfmCnOkwNX1tky02n1,audio_features,spotify:track:2l57cfmCnOkwNX1tky02n1,0.633,2,-1,0.647807557
56,7.78E-05,https://api.spotify.com/v1/audio-analysis/4jVhSbMMHctghoOTFuLPB2,0.54,233267,0.691,4jVhSbMMHctghoOTFuLPB2,0.331,7,0.0413,-5.888,1,0.0306,127.946,4,https://api.spotify.com/v1/tracks/4jVhSbMMHctghoOTFuLPB2,audio_features,spotify:track:4jVhSbMMHctghoOTFuLPB2,0.361,2,-1,0.081541493
57,0.00135,https://api.spotify.com/v1/audio-analysis/398yyQgNK4gUDUONBlQOYa,0.637,183956,0.504,398yyQgNK4gUDUONBlQOYa,0.000563,5,0.0688,-4.121,1,0.0798,135.267,3,https://api.spotify.com/v1/tracks/398yyQgNK4gUDUONBlQOYa,audio_features,spotify:track:398yyQgNK4gUDUONBlQOYa,0.729,2,-1,0.10429008
58,0.0144,https://api.spotify.com/v1/audio-analysis/5TjwiYZVMHVrGvRzbeCaV7,0.803,166053,0.83,5TjwiYZVMHVrGvRzbeCaV7,0,10,0.103,-4.636,0,0.0356,111.033,4,https://api.spotify.com/v1/tracks/5TjwiYZVMHVrGvRzbeCaV7,audio_features,spotify:track:5TjwiYZVMHVrGvRzbeCaV7,0.929,2,-1,0.138053037
59,0.0601,https://api.spotify.com/v1/audio-analysis/6vFD3c1WI1zuKoyk22dMw3,0.686,203027,0.84,6vFD3c1WI1zuKoyk22dMw3,5.38E-06,1,0.164,-5.142,1,0.159,105,4,https://api.spotify.com/v1/tracks/6vFD3c1WI1zuKoyk22dMw3,audio_features,spotify:track:6vFD3c1WI1zuKoyk22dMw3,0.726,2,-1,0.195395086
60,0.00212,https://api.spotify.com/v1/audio-analysis/65mxB9IWpmVo4qUjdGSxRB,0.663,183493,0.72,65mxB9IWpmVo4qUjdGSxRB,0,3,0.358,-5.497,1,0.0331,135.342,4,https://api.spotify.com/v1/tracks/65mxB9IWpmVo4qUjdGSxRB,audio_features,spotify:track:65mxB9IWpmVo4qUjdGSxRB,0.609,2,-1,0.234180635
61,0.00677,https://api.spotify.com/v1/audio-analysis/0d8aJLKZI1r4uOSLZBJaBK,0.439,195680,0.945,0d8aJLKZI1r4uOSLZBJaBK,0,1,0.166,-2.21,1,0.138,161.954,4,https://api.spotify.com/v1/tracks/0d8aJLKZI1r4uOSLZBJaBK,audio_features,spotify:track:0d8aJLKZI1r4uOSLZBJaBK,0.441,2,-1,0.675580362
62,0.391,https://api.spotify.com/v1/audio-analysis/2LGAbm0xHNu7scBDVCkFwN,0.739,156933,0.554,2LGAbm0xHNu7scBDVCkFwN,0,7,0.0786,-5.668,1,0.0363,137.013,4,https://api.spotify.com/v1/tracks/2LGAbm0xHNu7scBDVCkFwN,audio_features,spotify:track:2LGAbm0xHNu7scBDVCkFwN,0.978,2,-1,0.207081705
63,0.546,https://api.spotify.com/v1/audio-analysis/11PUdjgVfGEZLG9zs9UeTp,0.675,180093,0.521,11PUdjgVfGEZLG9zs9UeTp,0.000262,3,0.0965,-9.516,1,0.0316,117.006,4,https://api.spotify.com/v1/tracks/11PUdjgVfGEZLG9zs9UeTp,audio_features,spotify:track:11PUdjgVfGEZLG9zs9UeTp,0.693,2,-1,0.315255635
64,0.0142,https://api.spotify.com/v1/audio-analysis/32uXfxJERzv4RK1gMLXbOA,0.471,192493,0.71,32uXfxJERzv4RK1gMLXbOA,3.57E-05,4,0.283,-6.418,1,0.0286,97.43,4,https://api.spotify.com/v1/tracks/32uXfxJERzv4RK1gMLXbOA,audio_features,spotify:track:32uXfxJERzv4RK1gMLXbOA,0.775,2,-1,0.36725003
65,0.00444,https://api.spotify.com/v1/audio-analysis/6sPuuzPOih8vLC92qLpdJB,0.497,202320,0.715,6sPuuzPOih8vLC92qLpdJB,0,1,0.0994,-5.726,1,0.0311,97.962,4,https://api.spotify.com/v1/tracks/6sPuuzPOih8vLC92qLpdJB,audio_features,spotify:track:6sPuuzPOih8vLC92qLpdJB,0.312,2,-1,0.225347841
66,2.64E-05,https://api.spotify.com/v1/audio-analysis/6nTiIhLmQ3FWhvrGafw2zj,0.38,176346,0.988,6nTiIhLmQ3FWhvrGafw2zj,7.86E-05,1,0.368,-2.042,1,0.0639,186.113,4,https://api.spotify.com/v1/tracks/6nTiIhLmQ3FWhvrGafw2zj,audio_features,spotify:track:6nTiIhLmQ3FWhvrGafw2zj,0.777,2,-1,0.17370681
67,0.183,https://api.spotify.com/v1/audio-analysis/6ORqU0bHbVCRjXm9AjyHyZ,0.475,153467,0.432,6ORqU0bHbVCRjXm9AjyHyZ,0,7,0.161,-7.844,1,0.0302,94.605,4,https://api.spotify.com/v1/tracks/6ORqU0bHbVCRjXm9AjyHyZ,audio_features,spotify:track:6ORqU0bHbVCRjXm9AjyHyZ,0.652,2,-1,0.154007133
68,0.0518,https://api.spotify.com/v1/audio-analysis/64yrDBpcdwEdNY9loyEGbX,0.268,321093,0.742,64yrDBpcdwEdNY9loyEGbX,0,5,0.626,-4.939,1,0.0355,159.779,4,https://api.spotify.com/v1/tracks/64yrDBpcdwEdNY9loyEGbX,audio_features,spotify:track:64yrDBpcdwEdNY9loyEGbX,0.413,2,-1,0.205050503
69,0.0175,https://api.spotify.com/v1/audio-analysis/1Dr1fXbc2IxaK1Mu8P8Khz,0.531,178000,0.909,1Dr1fXbc2IxaK1Mu8P8Khz,0,11,0.231,-4.236,1,0.034,97.546,4,https://api.spotify.com/v1/tracks/1Dr1fXbc2IxaK1Mu8P8Khz,audio_features,spotify:track:1Dr1fXbc2IxaK1Mu8P8Khz,0.806,2,-1,0.300192206
70,0.0142,https://api.spotify.com/v1/audio-analysis/19YmvsVCetCBeVj6O2mljR,0.54,224760,0.902,19YmvsVCetCBeVj6O2mljR,0,1,0.0756,-3.577,1,0.0442,75.033,4,https://api.spotify.com/v1/tracks/19YmvsVCetCBeVj6O2mljR,audio_features,spotify:track:19YmvsVCetCBeVj6O2mljR,0.702,2,-1,0.466532743
71,0.000207,https://api.spotify.com/v1/audio-analysis/4ha9ajL4Kz98uldAfuos6p,0.543,295516,0.432,4ha9ajL4Kz98uldAfuos6p,0.369,2,0.146,-11.832,1,0.0288,110.196,4,https://api.spotify.com/v1/tracks/4ha9ajL4Kz98uldAfuos6p,audio_features,spotify:track:4ha9ajL4Kz98uldAfuos6p,0.102,2,-1,0.378926277
72,0.0148,https://api.spotify.com/v1/audio-analysis/4rr67zXmEYf9ykLigeEsbv,0.439,236933,0.422,4rr67zXmEYf9ykLigeEsbv,4.84E-05,8,0.0697,-17.227,1,0.0409,81.833,4,https://api.spotify.com/v1/tracks/4rr67zXmEYf9ykLigeEsbv,audio_features,spotify:track:4rr67zXmEYf9ykLigeEsbv,0.546,2,-1,0.587097348
73,0.00133,https://api.spotify.com/v1/audio-analysis/6vrUTGn5p8IrfTZ0J6sIVM,0.291,289907,0.79,6vrUTGn5p8IrfTZ0J6sIVM,5.61E-06,11,0.0811,-5.683,0,0.0363,155.667,3,https://api.spotify.com/v1/tracks/6vrUTGn5p8IrfTZ0J6sIVM,audio_features,spotify:track:6vrUTGn5p8IrfTZ0J6sIVM,0.493,2,-1,0.226797934
74,0.156,https://api.spotify.com/v1/audio-analysis/7f0jXNMu2xjQUtmKMuWhGA,0.566,295493,0.57,7f0jXNMu2xjQUtmKMuWhGA,0,11,0.118,-9.875,0,0.0285,134.537,4,https://api.spotify.com/v1/tracks/7f0jXNMu2xjQUtmKMuWhGA,audio_features,spotify:track:7f0jXNMu2xjQUtmKMuWhGA,0.488,2,-1,0.350242028
75,0.666,https://api.spotify.com/v1/audio-analysis/4qmHeQBYieqj3VMAPascsE,0.57,225027,0.208,4qmHeQBYieqj3VMAPascsE,0.14,7,0.123,-15.661,1,0.0295,95.539,4,https://api.spotify.com/v1/tracks/4qmHeQBYieqj3VMAPascsE,audio_features,spotify:track:4qmHeQBYieqj3VMAPascsE,0.505,2,-1,0.252435294
76,0.376,https://api.spotify.com/v1/audio-analysis/269OfNY9Je1QWaDnu31KKp,0.484,200173,0.508,269OfNY9Je1QWaDnu31KKp,0.000791,0,0.0961,-9.308,1,0.0364,151.867,4,https://api.spotify.com/v1/tracks/269OfNY9Je1QWaDnu31KKp,audio_features,spotify:track:269OfNY9Je1QWaDnu31KKp,0.563,2,-1,0.002638026
77,0.425,https://api.spotify.com/v1/audio-analysis/4hEk1CHls2JEDbKIKy8JxV,0.532,159347,0.663,4hEk1CHls2JEDbKIKy8JxV,1.07E-06,0,0.0734,-5.886,0,0.0292,75.14,4,https://api.spotify.com/v1/tracks/4hEk1CHls2JEDbKIKy8JxV,audio_features,spotify:track:4hEk1CHls2JEDbKIKy8JxV,0.734,2,-1,0.450391692
78,0.00214,https://api.spotify.com/v1/audio-analysis/79RUMZfMNMpqZnswovvTqv,0.412,258907,0.844,79RUMZfMNMpqZnswovvTqv,0,2,0.134,-5.613,1,0.037,174.452,4,https://api.spotify.com/v1/tracks/79RUMZfMNMpqZnswovvTqv,audio_features,spotify:track:79RUMZfMNMpqZnswovvTqv,0.439,2,-1,0.294586005
79,0.218,https://api.spotify.com/v1/audio-analysis/6i8ecOsx4J2Px1maiqzqoG,0.69,222733,0.54,6i8ecOsx4J2Px1maiqzqoG,0.00657,4,0.115,-10.516,1,0.0317,114.846,4,https://api.spotify.com/v1/tracks/6i8ecOsx4J2Px1maiqzqoG,audio_features,spotify:track:6i8ecOsx4J2Px1maiqzqoG,0.755,2,-1,0.215742556
80,0.589,https://api.spotify.com/v1/audio-analysis/3PzsbWSQdLCKDLxn7YZfkM,0.62,155880,0.446,3PzsbWSQdLCKDLxn7YZfkM,0.0299,1,0.0727,-14.451,0,0.0347,88.591,4,https://api.spotify.com/v1/tracks/3PzsbWSQdLCKDLxn7YZfkM,audio_features,spotify:track:3PzsbWSQdLCKDLxn7YZfkM,0.867,2,-1,0.269297857
81,0.00797,https://api.spotify.com/v1/audio-analysis/7aAkwqs3Yp94iIiPRRD7QA,0.807,323053,0.571,7aAkwqs3Yp94iIiPRRD7QA,0.00028,4,0.337,-6.177,1,0.0332,93.008,4,https://api.spotify.com/v1/tracks/7aAkwqs3Yp94iIiPRRD7QA,audio_features,spotify:track:7aAkwqs3Yp94iIiPRRD7QA,0.803,2,-1,0.690883608
82,0.0353,https://api.spotify.com/v1/audio-analysis/54X78diSLoUDI3joC2bjMz,0.367,520787,0.452,54X78diSLoUDI3joC2bjMz,0.00228,10,0.689,-10.422,1,0.0307,113.066,4,https://api.spotify.com/v1/tracks/54X78diSLoUDI3joC2bjMz,audio_features,spotify:track:54X78diSLoUDI3joC2bjMz,0.182,2,-1,0.108410626
83,0.135,https://api.spotify.com/v1/audio-analysis/3Aud9Qj7gJT3iODmpbyF1a,0.6,286560,0.779,3Aud9Qj7gJT3iODmpbyF1a,0.000177,0,0.173,-8.682,1,0.0317,103.108,4,https://api.spotify.com/v1/tracks/3Aud9Qj7gJT3iODmpbyF1a,audio_features,spotify:track:3Aud9Qj7gJT3iODmpbyF1a,0.578,2,-1,0.09685488
84,0.346,https://api.spotify.com/v1/audio-analysis/2cMAc5wh3j8bs0qpWOtlIS,0.548,395827,0.447,2cMAc5wh3j8bs0qpWOtlIS,0,8,0.0533,-6.351,0,0.0256,132.452,4,https://api.spotify.com/v1/tracks/2cMAc5wh3j8bs0qpWOtlIS,audio_features,spotify:track:2cMAc5wh3j8bs0qpWOtlIS,0.113,2,-1,0.551741913
85,0.0383,https://api.spotify.com/v1/audio-analysis/2Hw5F4S5TFmrpBoWXc2Awx,0.728,270573,0.665,2Hw5F4S5TFmrpBoWXc2Awx,1.65E-06,11,0.0574,-7.251,1,0.0249,103.016,4,https://api.spotify.com/v1/tracks/2Hw5F4S5TFmrpBoWXc2Awx,audio_features,spotify:track:2Hw5F4S5TFmrpBoWXc2Awx,0.759,2,-1,0.089676513
86,0.115,https://api.spotify.com/v1/audio-analysis/63nVsCAdxu9OdeRhe58wiE,0.286,345840,0.473,63nVsCAdxu9OdeRhe58wiE,4.23E-05,1,0.071,-15.646,0,0.0388,99.233,4,https://api.spotify.com/v1/tracks/63nVsCAdxu9OdeRhe58wiE,audio_features,spotify:track:63nVsCAdxu9OdeRhe58wiE,0.457,2,-1,0.157140886
87,0.203,https://api.spotify.com/v1/audio-analysis/7woZGXjtaYwuvSoU1zToB3,0.546,259093,0.442,7woZGXjtaYwuvSoU1zToB3,0,5,0.0885,-13.59,1,0.0266,168.829,4,https://api.spotify.com/v1/tracks/7woZGXjtaYwuvSoU1zToB3,audio_features,spotify:track:7woZGXjtaYwuvSoU1zToB3,0.563,2,-1,0.233433335
88,0.719,https://api.spotify.com/v1/audio-analysis/6rg61PBHTfEDvgNt7MNhyU,0.703,393267,0.409,6rg61PBHTfEDvgNt7MNhyU,0.0996,4,0.0697,-13.491,1,0.0339,122.56,4,https://api.spotify.com/v1/tracks/6rg61PBHTfEDvgNt7MNhyU,audio_features,spotify:track:6rg61PBHTfEDvgNt7MNhyU,0.266,2,-1,0.25400657
89,0.638,https://api.spotify.com/v1/audio-analysis/54b8qPFqYqIndfdxiLApea,0.418,218733,0.452,54b8qPFqYqIndfdxiLApea,0.00026,1,0.0959,-13.099,1,0.0356,175.088,4,https://api.spotify.com/v1/tracks/54b8qPFqYqIndfdxiLApea,audio_features,spotify:track:54b8qPFqYqIndfdxiLApea,0.175,2,-1,0.046436723
90,0.0929,https://api.spotify.com/v1/audio-analysis/5gOd6zDC8vhlYjqbQdJVWP,0.497,365627,0.349,5gOd6zDC8vhlYjqbQdJVWP,0.028,7,0.259,-14,1,0.0297,113.762,4,https://api.spotify.com/v1/tracks/5gOd6zDC8vhlYjqbQdJVWP,audio_features,spotify:track:5gOd6zDC8vhlYjqbQdJVWP,0.431,2,-1,0.1767207
91,0.614,https://api.spotify.com/v1/audio-analysis/4tCWWnk3BXinf7FllmSyHW,0.254,318240,0.383,4tCWWnk3BXinf7FllmSyHW,0.0237,2,0.172,-8.036,1,0.0282,188.2,3,https://api.spotify.com/v1/tracks/4tCWWnk3BXinf7FllmSyHW,audio_features,spotify:track:4tCWWnk3BXinf7FllmSyHW,0.178,2,-1,0.673088374
92,0.362,https://api.spotify.com/v1/audio-analysis/6QkR93RevDDOxHJsndq2HF,0.851,259453,0.794,6QkR93RevDDOxHJsndq2HF,0.00587,4,0.082,-5.456,0,0.033,114.956,4,https://api.spotify.com/v1/tracks/6QkR93RevDDOxHJsndq2HF,audio_features,spotify:track:6QkR93RevDDOxHJsndq2HF,0.946,2,-1,0.420996478
93,0.273,https://api.spotify.com/v1/audio-analysis/1KU5EHSz04JhGg3rReGJ0N,0.754,287440,0.366,1KU5EHSz04JhGg3rReGJ0N,9.04E-05,8,0.106,-10.07,1,0.0312,91.147,4,https://api.spotify.com/v1/tracks/1KU5EHSz04JhGg3rReGJ0N,audio_features,spotify:track:1KU5EHSz04JhGg3rReGJ0N,0.469,2,-1,0.368512322
94,0.17,https://api.spotify.com/v1/audio-analysis/32lF1rsInDTdK6Av3KdfaY,0.621,300773,0.901,32lF1rsInDTdK6Av3KdfaY,0,2,0.0875,-5.396,1,0.0302,113.967,4,https://api.spotify.com/v1/tracks/32lF1rsInDTdK6Av3KdfaY,audio_features,spotify:track:32lF1rsInDTdK6Av3KdfaY,0.736,2,-1,0.272807233
95,0.0603,https://api.spotify.com/v1/audio-analysis/608xszaAxVh4m7NcKJiAbF,0.655,291686,0.606,608xszaAxVh4m7NcKJiAbF,0.0789,7,0.0757,-10.385,1,0.0285,110.061,4,https://api.spotify.com/v1/tracks/608xszaAxVh4m7NcKJiAbF,audio_features,spotify:track:608xszaAxVh4m7NcKJiAbF,0.772,2,-1,0.557691923
96,0.477,https://api.spotify.com/v1/audio-analysis/1o2QE6KUthclwKuEDweROU,0.719,234813,0.556,1o2QE6KUthclwKuEDweROU,0.00511,9,0.0935,-8.77,1,0.0248,96.9,4,https://api.spotify.com/v1/tracks/1o2QE6KUthclwKuEDweROU,audio_features,spotify:track:1o2QE6KUthclwKuEDweROU,0.533,2,-1,0.550815956
